file_id,file_type,file_size_mb,days_since_creation,days_since_last_accessed,access_count_30d
DARK_SYS_BAK_4426,.bak,2320.4,304,204,0
DARK_SYS_BAK_4427,.log,4047.61,174,120,0
DARK_SYS_BAK_4428,.zip,3793.97,276,244,0
DARK_SYS_BAK_4429,.log,1420.82,560,417,0
DARK_SYS_BAK_4430,.zip,1003.61,515,455,0
DARK_SYS_BAK_4431,.log,674.08,451,209,0
DARK_SYS_BAK_4432,.zip,3861.59,591,211,0
DARK_SYS_BAK_4433,.zip,1655.25,198,133,0
DARK_SYS_BAK_4434,.zip,3566.43,188,162,0
DARK_SYS_BAK_4435,.bak,3093.27,211,184,0
DARK_SYS_BAK_4436,.log,1435.01,465,217,0
DARK_SYS_BAK_4437,.bak,851.93,197,172,0
DARK_SYS_BAK_4438,.log,3180.92,472,383,0
DARK_SYS_BAK_4439,.log,1348.21,260,142,0
DARK_SYS_BAK_4440,.bak,2685.51,363,174,0
DARK_SYS_BAK_4441,.zip,2311.92,597,596,0
DARK_SYS_BAK_4442,.zip,3528.6,598,360,0
DARK_SYS_BAK_4443,.zip,3247.12,483,441,0
DARK_SYS_BAK_4444,.log,4266.85,257,181,0
DARK_SYS_BAK_4445,.zip,4077.75,244,218,0
DARK_SYS_BAK_4446,.log,548.15,286,235,0
DARK_SYS_BAK_4447,.bak,1226.47,565,524,0
DARK_SYS_BAK_4448,.log,2928.28,581,234,0
DARK_SYS_BAK_4449,.bak,4145.19,510,311,0
DARK_SYS_BAK_4450,.log,3481.7,205,203,0
DARK_SYS_BAK_4451,.log,1860.61,395,134,0
DARK_SYS_BAK_4452,.zip,3976.33,537,402,0
DARK_SYS_BAK_4453,.bak,3283.21,317,241,0
DARK_SYS_BAK_4454,.bak,3371.25,482,441,0
DARK_SYS_BAK_4455,.bak,2199.03,582,161,0
DARK_SYS_BAK_4456,.zip,2910.51,245,199,0
DARK_SYS_BAK_4457,.zip,2717.05,234,179,0
DARK_SYS_BAK_4458,.zip,2165.08,528,261,0
DARK_SYS_BAK_4459,.bak,2540.85,210,168,0
DARK_SYS_BAK_4460,.zip,3130.19,176,147,0
DARK_SYS_BAK_4461,.zip,4063.28,283,166,0
DARK_SYS_BAK_4462,.zip,729.52,590,322,0
DARK_SYS_BAK_4463,.zip,1073.8,309,195,0
DARK_SYS_BAK_4464,.log,2437.86,187,166,0
DARK_SYS_BAK_4465,.log,1794.02,428,323,0
DARK_SYS_BAK_4466,.zip,1456.3,414,381,0
DARK_SYS_BAK_4467,.bak,4315.35,489,387,0
DARK_SYS_BAK_4468,.log,3587.14,576,293,0
DARK_SYS_BAK_4469,.bak,1352.1,590,479,0
DARK_SYS_BAK_4470,.log,1209.65,521,446,0
DARK_SYS_BAK_4471,.bak,4060.32,237,163,0
DARK_SYS_BAK_4472,.log,616.23,372,221,0
DARK_SYS_BAK_4473,.log,3857.65,491,483,0
DARK_SYS_BAK_4474,.bak,2089.82,430,220,0
DARK_SYS_BAK_4475,.log,3489.06,310,231,0
DARK_SYS_BAK_4476,.log,2949.82,446,168,0
DARK_SYS_BAK_4477,.zip,584.63,421,262,0
DARK_SYS_BAK_4478,.zip,3829.7,547,132,0
DARK_SYS_BAK_4479,.bak,4141.77,426,304,0
DARK_SYS_BAK_4480,.zip,1446.65,258,197,0
DARK_SYS_BAK_4481,.bak,3451.79,344,205,0
DARK_SYS_BAK_4482,.bak,3535.59,323,251,0
DARK_SYS_BAK_4483,.zip,1010.49,153,144,0
DARK_SYS_BAK_4484,.bak,2946.84,260,168,0
DARK_SYS_BAK_4485,.zip,1081.5,519,231,0
DARK_SYS_BAK_4486,.log,3764.67,423,181,0
DARK_SYS_BAK_4487,.log,3843.44,351,299,0
DARK_SYS_BAK_4488,.zip,3951.03,575,330,0
DARK_SYS_BAK_4489,.bak,4255.1,524,345,0
DARK_SYS_BAK_4490,.zip,2010.04,529,459,0
DARK_SYS_BAK_4491,.zip,2218.88,308,253,0
DARK_SYS_BAK_4492,.bak,1405.71,337,297,0
DARK_SYS_BAK_4493,.zip,2639.17,556,240,0
DARK_SYS_BAK_4494,.log,4231.52,571,156,0
DARK_SYS_BAK_4495,.log,4352.08,212,143,0
DARK_SYS_BAK_4496,.zip,4129.76,516,430,0
DARK_SYS_BAK_4497,.log,3774.76,365,181,0
DARK_SYS_BAK_4498,.log,2606.89,490,484,0
DARK_SYS_BAK_4499,.zip,4208.84,305,288,0
DARK_SYS_BAK_4500,.zip,2983.06,335,286,0
DARK_SYS_BAK_4501,.zip,3109.64,443,277,0
DARK_SYS_BAK_4502,.log,1704.24,572,208,0
DARK_SYS_BAK_4503,.zip,4440.28,398,316,0
DARK_SYS_BAK_4504,.zip,3880.42,195,157,0
DARK_SYS_BAK_4505,.zip,3403.92,513,322,0
DARK_SYS_BAK_4506,.zip,1077.38,432,129,0
DARK_SYS_BAK_4507,.log,3038.66,518,270,0
DARK_SYS_BAK_4508,.log,1314.61,241,231,0
DARK_SYS_BAK_4509,.bak,652.56,221,192,0
DARK_SYS_BAK_4510,.log,1872.2,286,255,0
DARK_SYS_BAK_4511,.zip,3762.23,462,236,0
DARK_SYS_BAK_4512,.log,3651.19,382,139,0
DARK_SYS_BAK_4513,.bak,2396.18,329,279,0
DARK_SYS_BAK_4514,.log,2950.76,497,345,0
DARK_SYS_BAK_4515,.bak,3900.13,208,153,0
DARK_SYS_BAK_4516,.log,582.29,483,439,0
DARK_SYS_BAK_4517,.bak,4364.24,220,158,0
DARK_SYS_BAK_4518,.zip,1403.85,549,537,0
DARK_SYS_BAK_4519,.zip,4215.67,456,456,0
DARK_SYS_BAK_4520,.log,3105.32,555,140,0
DARK_SYS_BAK_4521,.bak,811.29,279,246,0
DARK_SYS_BAK_4522,.zip,1862.36,255,235,0
DARK_SYS_BAK_4523,.bak,3775.08,361,195,0
DARK_SYS_BAK_4524,.log,2857.57,502,323,0
DARK_SYS_BAK_4525,.log,983.78,485,256,0
DARK_SYS_BAK_4526,.zip,1592.58,203,186,0
DARK_SYS_BAK_4527,.zip,1963.74,258,181,0
DARK_SYS_BAK_4528,.zip,1784.29,538,535,0
DARK_SYS_BAK_4529,.log,1657.06,326,196,0
DARK_SYS_BAK_4530,.bak,2703.66,230,206,0
DARK_SYS_BAK_4531,.zip,1381.53,170,123,0
DARK_SYS_BAK_4532,.zip,2589.28,315,217,0
DARK_SYS_BAK_4533,.zip,3315.52,217,141,0
DARK_SYS_BAK_4534,.bak,4343.23,164,138,0
DARK_SYS_BAK_4535,.bak,3249.66,475,345,0
DARK_SYS_BAK_4536,.zip,2309.13,165,157,0
DARK_SYS_BAK_4537,.bak,1425.28,224,175,0
DARK_SYS_BAK_4538,.log,3117.53,199,121,0
DARK_SYS_BAK_4539,.zip,3188.8,182,126,0
DARK_SYS_BAK_4540,.bak,1183.76,269,213,0
DARK_SYS_BAK_4541,.log,3413.85,242,140,0
DARK_SYS_BAK_4542,.bak,2998.11,202,131,0
DARK_SYS_BAK_4543,.bak,2325.54,330,227,0
DARK_SYS_BAK_4544,.bak,762.66,169,120,0
DARK_SYS_BAK_4545,.bak,1785.09,321,227,0
DARK_SYS_BAK_4546,.log,1955.05,475,457,0
DARK_SYS_BAK_4547,.bak,3509.6,496,384,0
DARK_SYS_BAK_4548,.log,2991.19,513,380,0
DARK_SYS_BAK_4549,.bak,3479.27,289,157,0
DARK_SYS_BAK_4550,.bak,3654.43,415,199,0
DARK_SYS_BAK_4551,.log,3834.52,222,218,0
DARK_SYS_BAK_4552,.bak,3046.38,598,260,0
DARK_SYS_BAK_4553,.log,2802.49,595,379,0
DARK_SYS_BAK_4554,.bak,3512.59,594,349,0
DARK_SYS_BAK_4555,.zip,2046.92,157,125,0
DARK_SYS_BAK_4556,.log,3615.68,528,348,0
DARK_SYS_BAK_4557,.bak,2535.39,536,120,0
DARK_SYS_BAK_4558,.zip,3646.05,418,139,0
DARK_SYS_BAK_4559,.log,2300.14,280,173,0
DARK_SYS_BAK_4560,.bak,792.03,203,193,0
DARK_SYS_BAK_4561,.log,837.58,184,123,0
DARK_SYS_BAK_4562,.zip,1369.17,427,349,0
DARK_SYS_BAK_4563,.log,4100.37,241,215,0
DARK_SYS_BAK_4564,.bak,2828.12,169,161,0
DARK_SYS_BAK_4565,.bak,2120.38,487,459,0
DARK_SYS_BAK_4566,.log,4372.5,250,202,0
DARK_SYS_BAK_4567,.bak,714.39,386,196,0
DARK_SYS_BAK_4568,.zip,860.35,286,187,0
DARK_SYS_BAK_4569,.bak,2235.19,210,202,0
DARK_SYS_BAK_4570,.bak,2858.4,476,218,0
DARK_SYS_BAK_4571,.zip,1247.6,312,303,0
DARK_SYS_BAK_4572,.zip,1323.15,319,138,0
DARK_SYS_BAK_4573,.zip,3752.04,294,170,0
DARK_SYS_BAK_4574,.bak,3161.21,576,125,0
DARK_SYS_BAK_4575,.bak,828.7,364,181,0
DARK_SYS_BAK_4576,.zip,2941.5,475,366,0
DARK_SYS_BAK_4577,.bak,2340.86,255,255,0
DARK_SYS_BAK_4578,.log,2131.87,204,123,0
DARK_SYS_BAK_4579,.log,2148.33,237,208,0
DARK_SYS_BAK_4580,.log,906.59,516,448,0
DARK_SYS_BAK_4581,.log,3017.24,465,253,0
DARK_SYS_BAK_4582,.bak,1936.09,540,309,0
DARK_SYS_BAK_4583,.zip,1210.78,462,248,0
DARK_SYS_BAK_4584,.log,597.8,170,147,0
DARK_SYS_BAK_4585,.bak,903.37,204,141,0
DARK_SYS_BAK_4586,.log,2378.28,313,207,0
DARK_SYS_BAK_4587,.zip,4416.82,530,462,0
DARK_SYS_BAK_4588,.log,875.99,303,179,0
DARK_SYS_BAK_4589,.bak,2009.44,199,151,0
DARK_SYS_BAK_4590,.log,1836.47,235,166,0
DARK_SYS_BAK_4591,.zip,1195.99,438,365,0
DARK_SYS_BAK_4592,.log,3835.19,341,126,0
DARK_SYS_BAK_4593,.log,2364.0,279,276,0
DARK_SYS_BAK_4594,.zip,1719.61,503,298,0
DARK_SYS_BAK_4595,.bak,3968.02,542,166,0
DARK_SYS_BAK_4596,.log,1753.05,203,169,0
DARK_SYS_BAK_4597,.log,4300.89,175,145,0
DARK_SYS_BAK_4598,.bak,1291.42,208,143,0
DARK_SYS_BAK_4599,.log,2930.3,160,142,0
DARK_SYS_BAK_4600,.bak,3966.71,583,454,0
DARK_SYS_BAK_4601,.bak,3806.39,369,166,0
DARK_SYS_BAK_4602,.bak,1849.16,244,195,0
DARK_SYS_BAK_4603,.bak,3294.02,558,445,0
DARK_SYS_BAK_4604,.log,3263.46,431,291,0
DARK_SYS_BAK_4605,.bak,3979.43,432,371,0
DARK_SYS_BAK_4606,.bak,4210.73,294,183,0
DARK_SYS_BAK_4607,.bak,2708.89,261,236,0
DARK_SYS_BAK_4608,.bak,769.87,556,534,0
DARK_SYS_BAK_4609,.bak,3717.59,331,216,0
DARK_SYS_BAK_4610,.bak,2541.37,246,137,0
DARK_SYS_BAK_4611,.bak,3856.24,475,271,0
DARK_SYS_BAK_4612,.zip,3027.78,265,172,0
DARK_SYS_BAK_4613,.bak,2060.54,193,128,0
DARK_SYS_BAK_4614,.zip,4443.52,417,321,0
DARK_SYS_BAK_4615,.bak,1288.62,485,204,0
DARK_SYS_BAK_4616,.bak,2871.09,248,207,0
DARK_SYS_BAK_4617,.log,1970.72,387,120,0
DARK_SYS_BAK_4618,.log,844.37,457,120,0
DARK_SYS_BAK_4619,.bak,1562.14,389,129,0
DARK_SYS_BAK_4620,.bak,2039.58,315,219,0
DARK_SYS_BAK_4621,.log,4336.68,396,384,0
DARK_SYS_BAK_4622,.log,1909.6,478,208,0
DARK_SYS_BAK_4623,.bak,3300.78,564,323,0
DARK_SYS_BAK_4624,.bak,978.26,238,139,0
DARK_SYS_BAK_4625,.log,2986.21,444,390,0
DARK_SYS_BAK_4626,.bak,1393.25,583,224,0
DARK_SYS_BAK_4627,.zip,846.76,575,275,0
DARK_SYS_BAK_4628,.zip,3577.86,150,144,0
DARK_SYS_BAK_4629,.bak,3339.15,438,122,0
DARK_SYS_BAK_4630,.zip,2673.35,552,128,0
DARK_SYS_BAK_4631,.log,1408.68,238,123,0
DARK_SYS_BAK_4632,.zip,4148.64,424,141,0
DARK_SYS_BAK_4633,.zip,2020.08,380,226,0
DARK_SYS_BAK_4634,.bak,2060.62,333,252,0
DARK_SYS_BAK_4635,.bak,4082.12,403,142,0
DARK_SYS_BAK_4636,.bak,3375.62,336,287,0
DARK_SYS_BAK_4637,.bak,3841.57,425,164,0
DARK_SYS_BAK_4638,.log,883.83,363,322,0
DARK_SYS_BAK_4639,.zip,2900.26,276,141,0
DARK_SYS_BAK_4640,.zip,2914.44,484,262,0
DARK_SYS_BAK_4641,.zip,2562.45,529,418,0
DARK_SYS_BAK_4642,.bak,2496.99,210,138,0
DARK_SYS_BAK_4643,.log,4329.8,396,301,0
DARK_SYS_BAK_4644,.bak,2718.59,587,350,0
DARK_SYS_BAK_4645,.zip,1838.59,376,295,0
DARK_SYS_BAK_4646,.log,2899.75,350,236,0
DARK_SYS_BAK_4647,.zip,618.58,415,194,0
DARK_SYS_BAK_4648,.log,1463.11,324,123,0
DARK_SYS_BAK_4649,.zip,3359.18,273,123,0
DARK_SYS_BAK_4650,.bak,834.59,308,210,0
DARK_SYS_BAK_4651,.bak,2792.79,450,206,0
DARK_SYS_BAK_4652,.bak,4112.29,397,286,0
DARK_SYS_BAK_4653,.log,1131.59,280,280,0
DARK_SYS_BAK_4654,.log,1569.11,374,223,0
DARK_SYS_BAK_4655,.zip,2025.51,466,138,0
DARK_SYS_BAK_4656,.log,2422.61,189,121,0
DARK_SYS_BAK_4657,.zip,4474.74,259,237,0
DARK_SYS_BAK_4658,.zip,3380.39,526,187,0
DARK_SYS_BAK_4659,.zip,3441.75,597,521,0
DARK_SYS_BAK_4660,.bak,2400.94,204,181,0
DARK_SYS_BAK_4661,.log,1355.9,593,447,0
DARK_SYS_BAK_4662,.zip,3617.56,437,410,0
DARK_SYS_BAK_4663,.log,2884.72,282,200,0
DARK_SYS_BAK_4664,.zip,4442.91,438,159,0
DARK_SYS_BAK_4665,.log,2281.01,495,269,0
DARK_SYS_BAK_4666,.zip,2671.46,223,166,0
DARK_SYS_BAK_4667,.zip,3825.41,566,470,0
DARK_SYS_BAK_4668,.bak,2919.23,175,134,0
DARK_SYS_BAK_4669,.zip,2129.87,394,386,0
DARK_SYS_BAK_4670,.log,742.69,332,140,0
DARK_SYS_BAK_4671,.bak,1643.57,464,389,0
DARK_SYS_BAK_4672,.zip,3003.92,542,458,0
DARK_SYS_BAK_4673,.bak,2299.08,247,197,0
DARK_SYS_BAK_4674,.bak,1695.36,272,159,0
DARK_SYS_BAK_4675,.bak,3056.58,275,178,0
DARK_SYS_BAK_4676,.zip,4304.71,185,183,0
DARK_SYS_BAK_4677,.log,948.37,557,190,0
DARK_SYS_BAK_4678,.log,3850.94,248,231,0
DARK_SYS_BAK_4679,.bak,4426.74,356,132,0
DARK_SYS_BAK_4680,.zip,1474.65,535,516,0
DARK_SYS_BAK_4681,.log,3876.78,497,152,0
DARK_SYS_BAK_4682,.bak,3389.21,393,306,0
DARK_SYS_BAK_4683,.bak,3206.52,555,155,0
DARK_SYS_BAK_4684,.log,2071.79,177,160,0
DARK_SYS_BAK_4685,.log,4472.1,316,194,0
DARK_SYS_BAK_4686,.log,1769.9,276,146,0
DARK_SYS_BAK_4687,.zip,4158.93,437,220,0
DARK_SYS_BAK_4688,.zip,1969.55,295,255,0
DARK_SYS_BAK_4689,.bak,1046.02,328,197,0
DARK_SYS_BAK_4690,.bak,686.93,408,317,0
DARK_SYS_BAK_4691,.bak,3597.55,209,193,0
DARK_SYS_BAK_4692,.bak,2226.29,456,425,0
DARK_SYS_BAK_4693,.zip,674.94,476,357,0
DARK_SYS_BAK_4694,.zip,1462.28,284,206,0
DARK_SYS_BAK_4695,.log,3313.24,406,314,0
DARK_SYS_BAK_4696,.bak,2000.31,380,221,0
DARK_SYS_BAK_4697,.bak,2298.55,239,191,0
DARK_SYS_BAK_4698,.zip,890.66,422,253,0
DARK_SYS_BAK_4699,.bak,2138.35,391,373,0
DARK_SYS_BAK_4700,.bak,3811.47,507,276,0
DARK_SYS_BAK_4701,.log,931.12,225,152,0
DARK_SYS_BAK_4702,.bak,3430.61,593,340,0
DARK_SYS_BAK_4703,.bak,3863.64,391,265,0
DARK_SYS_BAK_4704,.bak,3301.23,302,200,0
DARK_SYS_BAK_4705,.log,2492.03,424,391,0
DARK_SYS_BAK_4706,.log,2848.71,479,160,0
DARK_SYS_BAK_4707,.zip,4168.04,297,137,0
DARK_SYS_BAK_4708,.bak,4035.64,241,188,0
DARK_SYS_BAK_4709,.zip,823.18,356,253,0
DARK_SYS_BAK_4710,.log,2271.93,234,201,0
DARK_SYS_BAK_4711,.log,1346.13,380,336,0
DARK_SYS_BAK_4712,.zip,545.25,372,161,0
DARK_SYS_BAK_4713,.zip,1387.56,410,166,0
DARK_SYS_BAK_4714,.zip,2163.66,431,159,0
DARK_SYS_BAK_4715,.zip,2741.97,546,352,0
DARK_SYS_BAK_4716,.zip,2940.1,445,186,0
DARK_SYS_BAK_4717,.bak,3780.7,584,249,0
DARK_SYS_BAK_4718,.bak,1661.76,274,177,0
DARK_SYS_BAK_4719,.zip,1873.17,491,265,0
DARK_SYS_BAK_4720,.log,1022.21,499,483,0
DARK_SYS_BAK_4721,.log,4217.75,360,294,0
DARK_SYS_BAK_4722,.log,3021.33,190,181,0
DARK_SYS_BAK_4723,.zip,867.55,208,160,0
DARK_SYS_BAK_4724,.bak,4332.3,427,322,0
DARK_SYS_BAK_4725,.bak,938.0,328,295,0
DARK_SYS_BAK_4726,.bak,2089.43,277,146,0
DARK_SYS_BAK_4727,.bak,1388.25,566,300,0
DARK_SYS_BAK_4728,.zip,890.53,494,326,0
DARK_SYS_BAK_4729,.bak,2224.15,321,314,0
DARK_SYS_BAK_4730,.bak,2433.87,176,136,0
DARK_SYS_BAK_4731,.log,3653.55,157,139,0
DARK_SYS_BAK_4732,.bak,3115.54,600,577,0
DARK_SYS_BAK_4733,.log,4244.92,572,288,0
DARK_SYS_BAK_4734,.bak,4247.44,373,284,0
DARK_SYS_BAK_4735,.zip,4478.6,232,221,0
DARK_SYS_BAK_4736,.zip,1290.21,245,217,0
DARK_SYS_BAK_4737,.bak,4105.4,221,164,0
DARK_SYS_BAK_4738,.log,2774.51,277,123,0
DARK_SYS_BAK_4739,.bak,2309.63,492,251,0
DARK_SYS_BAK_4740,.log,2413.95,502,427,0
DARK_SYS_BAK_4741,.bak,3730.79,509,253,0
DARK_SYS_BAK_4742,.log,2302.27,229,183,0
DARK_SYS_BAK_4743,.bak,4274.73,386,340,0
DARK_SYS_BAK_4744,.zip,500.44,542,191,0
DARK_SYS_BAK_4745,.bak,3019.25,304,256,0
DARK_SYS_BAK_4746,.bak,2380.18,513,377,0
DARK_SYS_BAK_4747,.zip,2633.27,376,191,0
DARK_SYS_BAK_4748,.log,2081.6,495,413,0
DARK_SYS_BAK_4749,.bak,2245.67,403,275,0
DARK_SYS_BAK_4750,.log,2689.57,167,136,0
DARK_SYS_BAK_4751,.zip,1546.14,458,399,0
DARK_SYS_BAK_4752,.bak,2559.84,284,243,0
DARK_SYS_BAK_4753,.zip,1181.46,570,570,0
DARK_SYS_BAK_4754,.bak,1592.62,555,248,0
DARK_SYS_BAK_4755,.zip,3602.18,521,435,0
DARK_SYS_BAK_4756,.log,4028.59,301,148,0
DARK_SYS_BAK_4757,.bak,2768.8,392,177,0
DARK_SYS_BAK_4758,.bak,3949.8,268,180,0
DARK_SYS_BAK_4759,.zip,709.26,150,137,0
DARK_SYS_BAK_4760,.log,1731.56,353,184,0
DARK_SYS_BAK_4761,.log,2800.77,406,171,0
DARK_SYS_BAK_4762,.zip,2130.06,224,153,0
DARK_SYS_BAK_4763,.zip,1942.06,585,493,0
DARK_SYS_BAK_4764,.zip,3577.19,425,226,0
DARK_SYS_BAK_4765,.zip,1937.76,436,337,0
DARK_SYS_BAK_4766,.bak,3313.66,256,152,0
DARK_SYS_BAK_4767,.log,1749.14,260,147,0
DARK_SYS_BAK_4768,.log,1928.57,473,303,0
DARK_SYS_BAK_4769,.zip,1238.83,567,137,0
DARK_SYS_BAK_4770,.bak,2049.75,415,402,0
DARK_SYS_BAK_4771,.bak,4003.8,507,344,0
DARK_SYS_BAK_4772,.zip,3672.31,169,120,0
DARK_SYS_BAK_4773,.log,1588.0,474,173,0
DARK_SYS_BAK_4774,.bak,1475.65,290,148,0
DARK_SYS_BAK_4775,.zip,1926.1,261,148,0
DARK_SYS_BAK_4776,.bak,1934.55,393,386,0
DARK_SYS_BAK_4777,.bak,3003.44,394,357,0
DARK_SYS_BAK_4778,.zip,3918.94,315,142,0
DARK_SYS_BAK_4779,.zip,1464.33,542,477,0
DARK_SYS_BAK_4780,.log,3558.21,351,294,0
DARK_SYS_BAK_4781,.log,2348.08,212,202,0
DARK_SYS_BAK_4782,.log,3539.46,367,336,0
DARK_SYS_BAK_4783,.zip,2639.97,172,129,0
DARK_SYS_BAK_4784,.log,3640.32,180,162,0
DARK_SYS_BAK_4785,.bak,1645.95,547,374,0
DARK_SYS_BAK_4786,.log,552.16,465,412,0
DARK_SYS_BAK_4787,.log,3147.62,390,126,0
DARK_SYS_BAK_4788,.log,2918.13,173,137,0
DARK_SYS_BAK_4789,.bak,625.96,331,135,0
DARK_SYS_BAK_4790,.bak,918.3,185,157,0
DARK_SYS_BAK_4791,.zip,1333.65,191,125,0
DARK_SYS_BAK_4792,.log,2242.02,550,298,0
DARK_SYS_BAK_4793,.bak,3253.19,461,354,0
DARK_SYS_BAK_4794,.log,1137.94,426,311,0
DARK_SYS_BAK_4795,.bak,2976.76,402,291,0
DARK_SYS_BAK_4796,.zip,1463.47,317,233,0
DARK_SYS_BAK_4797,.zip,2514.24,409,379,0
DARK_SYS_BAK_4798,.log,1332.02,477,451,0
DARK_SYS_BAK_4799,.log,658.59,358,244,0
DARK_SYS_BAK_4800,.bak,1377.07,378,374,0
DARK_SYS_BAK_4801,.zip,2064.93,328,158,0
DARK_SYS_BAK_4802,.bak,4460.39,452,223,0
DARK_SYS_BAK_4803,.log,2224.72,292,173,0
DARK_SYS_BAK_4804,.log,1448.82,411,262,0
DARK_SYS_BAK_4805,.bak,2034.25,582,147,0
DARK_SYS_BAK_4806,.bak,2977.23,355,312,0
DARK_SYS_BAK_4807,.log,1080.22,476,425,0
DARK_SYS_BAK_4808,.bak,2247.59,152,127,0
DARK_SYS_BAK_4809,.zip,806.87,277,269,0
DARK_SYS_BAK_4810,.log,2923.62,526,510,0
DARK_SYS_BAK_4811,.zip,507.86,565,305,0
DARK_SYS_BAK_4812,.bak,2896.38,408,284,0
DARK_SYS_BAK_4813,.log,3774.51,270,150,0
DARK_SYS_BAK_4814,.zip,1409.56,497,436,0
DARK_SYS_BAK_4815,.log,3048.31,423,153,0
DARK_SYS_BAK_4816,.log,776.19,199,149,0
DARK_SYS_BAK_4817,.zip,1031.49,479,148,0
DARK_SYS_BAK_4818,.zip,1189.69,245,235,0
DARK_SYS_BAK_4819,.log,4074.41,479,381,0
DARK_SYS_BAK_4820,.log,923.47,458,437,0
DARK_SYS_BAK_4821,.bak,1897.36,366,226,0
DARK_SYS_BAK_4822,.zip,3510.18,358,339,0
DARK_SYS_BAK_4823,.zip,524.42,499,432,0
DARK_SYS_BAK_4824,.log,4374.44,406,171,0
DARK_SYS_BAK_4825,.bak,3935.07,280,217,0
DARK_SYS_BAK_4826,.log,2798.19,269,122,0
DARK_SYS_BAK_4827,.zip,1008.57,595,395,0
DARK_SYS_BAK_4828,.bak,1630.77,265,172,0
DARK_SYS_BAK_4829,.bak,726.7,185,160,0
DARK_SYS_BAK_4830,.log,1431.89,537,262,0
DARK_SYS_BAK_4831,.log,4087.22,236,125,0
DARK_SYS_BAK_4832,.bak,1475.84,543,172,0
DARK_SYS_BAK_4833,.zip,540.59,438,297,0
DARK_SYS_BAK_4834,.log,3755.03,309,275,0
DARK_SYS_BAK_4835,.log,1074.18,353,165,0
DARK_SYS_BAK_4836,.log,3870.53,236,188,0
DARK_SYS_BAK_4837,.zip,4015.75,456,302,0
DARK_SYS_BAK_4838,.zip,1970.59,267,162,0
DARK_SYS_BAK_4839,.bak,1153.89,158,122,0
DARK_SYS_BAK_4840,.zip,1380.44,305,299,0
DARK_SYS_BAK_4841,.log,3741.39,544,233,0
DARK_SYS_BAK_4842,.bak,2432.6,511,485,0
DARK_SYS_BAK_4843,.bak,3392.53,345,208,0
DARK_SYS_BAK_4844,.zip,4397.94,554,360,0
DARK_SYS_BAK_4845,.zip,1890.52,317,121,0
DARK_SYS_BAK_4846,.zip,1109.61,544,540,0
DARK_SYS_BAK_4847,.bak,3595.95,153,124,0
DARK_SYS_BAK_4848,.bak,776.32,246,141,0
DARK_SYS_BAK_4849,.zip,2904.57,540,229,0
DARK_SYS_BAK_4850,.zip,1785.36,376,256,0
DARK_SYS_BAK_4851,.bak,1244.43,304,270,0
DARK_SYS_BAK_4852,.bak,2819.5,367,287,0
DARK_SYS_BAK_4853,.log,1471.34,472,200,0
DARK_SYS_BAK_4854,.log,4019.15,157,127,0
DARK_SYS_BAK_4855,.log,2285.57,523,378,0
DARK_SYS_BAK_4856,.bak,2938.93,217,169,0
DARK_SYS_BAK_4857,.zip,1198.47,232,142,0
DARK_SYS_BAK_4858,.zip,3418.41,285,163,0
DARK_SYS_BAK_4859,.bak,2463.23,599,231,0
DARK_SYS_BAK_4860,.zip,3643.5,510,237,0
DARK_SYS_BAK_4861,.bak,4219.39,584,444,0
DARK_SYS_BAK_4862,.log,4216.96,596,591,0
DARK_SYS_BAK_4863,.zip,2412.1,424,314,0
DARK_SYS_BAK_4864,.bak,2284.72,586,547,0
DARK_SYS_BAK_4865,.zip,2260.55,594,131,0
DARK_SYS_BAK_4866,.zip,763.15,266,233,0
DARK_SYS_BAK_4867,.bak,4289.15,193,182,0
DARK_SYS_BAK_4868,.log,1868.15,489,279,0
DARK_SYS_BAK_4869,.bak,2630.33,252,239,0
DARK_SYS_BAK_4870,.bak,1952.17,307,182,0
DARK_SYS_BAK_4871,.bak,3054.11,195,176,0
DARK_SYS_BAK_4872,.log,4239.98,589,290,0
DARK_SYS_BAK_4873,.log,2988.81,377,231,0
DARK_SYS_BAK_4874,.log,3780.87,230,163,0
DARK_SYS_BAK_4875,.zip,3808.17,400,181,0
DARK_SYS_BAK_4876,.log,1179.08,455,406,0
DARK_SYS_BAK_4877,.log,693.14,248,145,0
DARK_SYS_BAK_4878,.zip,1019.96,534,432,0
DARK_SYS_BAK_4879,.log,3453.28,234,180,0
DARK_SYS_BAK_4880,.zip,1135.38,328,295,0
DARK_SYS_BAK_4881,.bak,2232.62,425,333,0
DARK_SYS_BAK_4882,.bak,3616.09,289,211,0
DARK_SYS_BAK_4883,.bak,894.98,317,189,0
DARK_SYS_BAK_4884,.bak,2671.08,321,317,0
DARK_SYS_BAK_4885,.log,3096.48,212,180,0
DARK_SYS_BAK_4886,.bak,2289.94,469,401,0
DARK_SYS_BAK_4887,.zip,3831.99,474,324,0
DARK_SYS_BAK_4888,.bak,815.67,182,168,0
DARK_SYS_BAK_4889,.bak,1194.1,526,258,0
DARK_SYS_BAK_4890,.bak,4354.34,484,467,0
DARK_SYS_BAK_4891,.bak,1336.0,458,334,0
DARK_SYS_BAK_4892,.zip,2672.84,399,284,0
DARK_SYS_BAK_4893,.bak,1766.88,164,126,0
DARK_SYS_BAK_4894,.bak,4167.16,470,315,0
DARK_SYS_BAK_4895,.bak,2074.62,535,240,0
DARK_SYS_BAK_4896,.log,2220.54,472,293,0
DARK_SYS_BAK_4897,.bak,3285.56,588,537,0
